N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,DB05219,Crisaborole
[Mn+2],DB06757,Manganese cation
[O-][n+]1ccccc1S,DB06815,Pyrithione
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,DB08877,Ruxolitinib
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,DB08916,Afatinib
N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,DB08933,Luliconazole
OB1OCc2cc(F)ccc21,DB09041,Tavaborole
O=C([O-])CC(S[Au])C(=O)[O-].[Na+].[Na+],DB09276,Sodium aurothiomalate
O=[Zn],DB09321,Zinc oxide
S1SSSSSSS1,DB09353,Octasulfur
O=C(OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,DB09372,Tannic acid
O=C([O-])[O-].[Na+].[Na+],DB09460,Sodium carbonate
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)C3(CS(=O)(=O)O)CCC2C3(C)C)cc1,DB09534,Ecamsule
Oc1cccc(O)c1,DB11085,Resorcinol
F[Sn]F,DB11092,Stannous fluoride
O=[Se](O)O,DB11127,Selenious acid
[Na+].[OH-],DB11151,Sodium hydroxide
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,DB11182,Rose bengal
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,DB11817,Baricitinib
C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,DB12328,Cantharidin
CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,DB12924,Ozenoxacin
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,DB13063,Parthenolide
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,DB13158,Clobetasone
IC(I)I,DB13813,Iodoform
